fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2018-01-31,8293X,XÀTIVA,VALENCIA,88,"10,6","0,0","3,7",07:50,"17,5",15:00,02,"0,8","5,3",15:30,"8,2","1017,6",00,"1007,3",24
2018-02-01,8293X,XÀTIVA,VALENCIA,88,"11,6","21,2","5,8",07:50,"17,4",11:40,28,"3,1","10,3",13:50,"3,4","1007,3",00,"995,7",17
2018-02-02,8293X,XÀTIVA,VALENCIA,88,"7,8","2,6","4,6",23:50,"11,1",16:30,34,"1,1","14,2",19:50,"0,4","1003,8",24,"994,9",04
2018-02-03,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","2,8",02:20,"15,5",15:50,25,"4,4","12,2",13:40,"8,9","1007,3",11,"1002,8",18
2018-02-04,8293X,XÀTIVA,VALENCIA,88,"8,6","4,2","6,6",08:00,"10,5",14:30,23,"1,4","8,1",03:30,"0,0","1003,3",00,"997,3",24
2018-02-05,8293X,XÀTIVA,VALENCIA,88,"9,8","4,2","5,9",Varias,"13,7",14:20,32,"1,4","6,4",15:20,"3,1","997,5",00,"994,2",15
2018-02-06,8293X,XÀTIVA,VALENCIA,88,"6,6","2,2","5,1",22:40,"8,1",09:50,35,"1,4","5,8",10:30,"0,0","1000,3",24,"995,5",06
2018-02-07,8293X,XÀTIVA,VALENCIA,88,"8,8","0,0","4,5",05:50,"13,0",16:00,36,"1,4","6,4",19:50,"3,5","1007,9",24,"1000,1",01
2018-02-08,8293X,XÀTIVA,VALENCIA,88,"7,2","0,0","0,0",08:00,"14,3",15:10,31,"1,7","13,3",15:50,"8,6","1009,7",09,"1005,9",16
2018-02-09,8293X,XÀTIVA,VALENCIA,88,"8,2","0,0","2,0",07:40,"14,5",16:10,26,"2,8","10,3",18:50,"9,1","1009,8",08,"1005,9",16
2018-02-10,8293X,XÀTIVA,VALENCIA,88,"8,2","0,0","3,3",23:59,"13,1",12:00,31,"2,8","15,8",13:50,"4,2","1010,4",22,"1007,5",04
2018-02-11,8293X,XÀTIVA,VALENCIA,88,"10,6","0,0","0,5",04:40,"20,8",14:50,,,,,"8,0","1010,3",00,"1005,4",16
2018-02-12,8293X,XÀTIVA,VALENCIA,88,"9,1","5,2","4,2",23:59,"14,0",10:10,,,,,"0,2","1011,2",24,"1005,7",Varias
2018-02-13,8293X,XÀTIVA,VALENCIA,88,"9,4","0,0","1,5",06:50,"17,3",15:40,27,"4,7","13,9",12:00,"8,8","1011,8",08,"1006,1",15
2018-02-14,8293X,XÀTIVA,VALENCIA,88,"13,4","0,0","8,2",04:30,"18,7",13:00,99,"3,6","10,8",Varias,"4,3","1010,7",22,"1007,7",Varias
2018-02-15,8293X,XÀTIVA,VALENCIA,88,"15,8","0,0","7,4",07:00,"24,2",14:50,,,,,"9,5","1013,8",Varias,"1010,4",00
2018-02-16,8293X,XÀTIVA,VALENCIA,88,"14,6","0,0","8,8",07:30,"20,5",13:50,,,,,"7,1","1013,8",00,"1009,8",17
2018-02-17,8293X,XÀTIVA,VALENCIA,88,"14,4","0,0","7,0",07:00,"21,7",13:20,,,,,"9,2","1013,0",24,"1007,8",14
2018-02-18,8293X,XÀTIVA,VALENCIA,88,"12,9","0,0","8,9",23:59,"16,9",14:30,,,,,"2,1","1013,0",00,"1008,8",Varias
2018-02-19,8293X,XÀTIVA,VALENCIA,88,"13,2","0,0","6,4",05:20,"20,1",14:30,,,,,"9,5","1009,0",00,"1004,1",16
2018-02-20,8293X,XÀTIVA,VALENCIA,88,"14,2","0,0","5,4",07:10,"23,1",14:40,,,,,"7,9","1005,1",00,"999,6",15
2018-02-21,8293X,XÀTIVA,VALENCIA,88,"10,6","0,0","5,7",04:50,"15,5",12:50,,"2,5",,,"2,6","1000,7",00,"995,5",Varias
2018-02-22,8293X,XÀTIVA,VALENCIA,88,"8,4","0,0","2,2",07:00,"14,6",15:40,27,"2,5","9,2",10:30,"9,7","998,6",00,"993,7",16
2018-02-23,8293X,XÀTIVA,VALENCIA,88,"7,3","0,0","-0,1",05:00,"14,7",15:30,13,"2,5","6,7",19:00,"9,7","997,8",Varias,"994,8",Varias
2018-02-24,8293X,XÀTIVA,VALENCIA,88,"8,6","0,0","-0,1",05:50,"17,2",15:30,10,"1,9","7,5",15:50,"9,8","1000,2",Varias,"995,3",16
2018-02-25,8293X,XÀTIVA,VALENCIA,88,"11,0","0,0","1,4",07:20,"20,7",16:20,,,,,"9,7","1001,2",09,"997,8",17
2018-02-26,8293X,XÀTIVA,VALENCIA,88,"10,7","1,2","3,8",01:30,"17,6",Varias,24,"2,2","7,2",04:40,"9,4","999,1",00,"992,5",Varias
2018-02-27,8293X,XÀTIVA,VALENCIA,88,"7,6","18,4","5,7",21:40,"9,4",00:50,35,"2,5","8,6",04:50,"0,0","997,9",Varias,"995,1",03
2018-02-28,8293X,XÀTIVA,VALENCIA,88,"8,0","0,0","5,7",01:00,"10,4",12:40,33,"1,1","5,0",13:40,"0,1","996,9",00,"986,3",18
2018-03-01,8293X,XÀTIVA,VALENCIA,88,"13,6","0,0","6,0",06:00,"21,1",16:00,,,,,"1,8","987,8",24,"977,1",16
2018-03-02,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,,,,,,,,,
2018-03-03,8293X,XÀTIVA,VALENCIA,88,"16,4","0,0","11,8",06:20,"20,9",11:30,,,,,"5,1","992,9",09,"988,3",00
2018-03-04,8293X,XÀTIVA,VALENCIA,88,"14,6","1,8","9,7",23:50,"19,4",15:50,,,,,"3,0","990,0",Varias,"987,0",15
2018-03-05,8293X,XÀTIVA,VALENCIA,88,"13,6","0,4","9,0",05:30,"18,2",13:20,,,,,"4,5","989,1",00,"981,8",13
2018-03-06,8293X,XÀTIVA,VALENCIA,88,"14,4","0,0","11,0",07:00,"17,9",13:50,,,,,"4,3","993,6",24,"987,9",00
2018-03-07,8293X,XÀTIVA,VALENCIA,88,"13,8","0,6","8,1",07:00,"19,5",14:40,25,"2,8","11,1",11:40,"10,1","1001,1",Varias,"993,6",00
2018-03-08,8293X,XÀTIVA,VALENCIA,88,"15,1","0,0","8,9",07:00,"21,3",17:00,02,"2,2","6,1",13:10,"4,9","1002,6",Varias,"998,4",Varias
2018-03-09,8293X,XÀTIVA,VALENCIA,88,"19,0","0,0","11,5",07:00,"26,5",15:50,27,"2,5","11,1",13:20,"9,9","1003,7",10,"997,9",17
2018-03-10,8293X,XÀTIVA,VALENCIA,88,"19,6","4,6","11,5",02:00,"27,8",13:30,25,"3,1","17,5",16:10,"6,9","999,8",01,"992,0",15
2018-03-11,8293X,XÀTIVA,VALENCIA,88,"15,2","0,0","10,3",04:20,"20,0",14:00,25,"5,8","20,3",14:40,"6,9","999,6",24,"993,7",03
2018-03-12,8293X,XÀTIVA,VALENCIA,88,"14,8","0,4","10,7",23:00,"18,8",12:10,23,"5,3","18,6",01:00,"3,9","1008,1",22,"999,6",00
2018-03-13,8293X,XÀTIVA,VALENCIA,88,"16,7","0,6","10,6",Varias,"22,8",14:50,99,"1,7","12,2",14:50,"4,0","1007,7",00,"1003,5",17
2018-03-14,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","9,2",05:50,"23,3",14:30,19,"3,3","10,8",15:00,"5,1","1005,4",00,"990,6",24
2018-03-15,8293X,XÀTIVA,VALENCIA,88,"16,4","0,0","11,9",20:40,"21,0",15:40,30,"4,2","15,8",02:00,"2,8","996,0",24,"990,3",01
2018-03-16,8293X,XÀTIVA,VALENCIA,88,"13,5","0,0","8,0",06:20,"19,0",14:20,26,"3,3","12,5",09:00,"8,2","996,8",23,"993,1",15
2018-03-17,8293X,XÀTIVA,VALENCIA,88,"12,4","0,0","8,0",01:30,"16,9",15:30,25,"5,3","20,8",15:50,"4,2","996,6",00,"987,0",15
2018-03-18,8293X,XÀTIVA,VALENCIA,88,"13,1","0,0","8,2",23:59,"18,0",14:30,26,"3,9","11,9",13:50,"5,5","999,2",23,"989,3",03
2018-03-19,8293X,XÀTIVA,VALENCIA,88,"12,4","0,6","7,3",00:30,"17,5",12:30,25,"5,6","17,2",18:00,"1,7","1000,4",08,"990,7",18
2018-03-20,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","4,9",23:20,"13,6",16:40,31,"3,6","15,8",09:10,"6,2","1007,5",24,"996,3",00
2018-03-21,8293X,XÀTIVA,VALENCIA,88,"8,8","0,0","0,3",06:40,"17,2",15:20,07,"1,7","11,4",16:10,"10,2","1012,7",24,"1007,0",15
2018-03-22,8293X,XÀTIVA,VALENCIA,88,"9,2","0,0","0,0",06:30,"18,4",16:50,27,"2,2","11,1",21:20,"10,2","1012,7",00,"1004,9",24
2018-03-23,8293X,XÀTIVA,VALENCIA,88,"14,8","0,6","7,6",06:30,"22,0",14:40,28,"5,3","16,4",09:30,"7,4","1004,9",00,"991,1",24
2018-03-24,8293X,XÀTIVA,VALENCIA,88,"13,1","0,2","9,4",07:00,"16,8",15:00,30,"7,5","26,4",14:50,"7,0","993,8",24,"986,0",04
2018-03-25,8293X,XÀTIVA,VALENCIA,88,"13,4","0,2","8,9",23:50,"18,0",13:40,29,"3,6","15,6",00:40,"3,2","1004,7",24,"993,4",02
2018-03-26,8293X,XÀTIVA,VALENCIA,88,"12,1","0,0","3,3",06:00,"20,9",15:40,25,"1,1","8,9",12:00,"7,0","1012,1",24,"1004,7",00
2018-03-27,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","4,9",06:30,"27,4",16:00,25,"2,8","10,3",16:50,"10,2","1013,1",08,"1008,4",17
2018-03-28,8293X,XÀTIVA,VALENCIA,88,"21,0","0,0","12,5",04:30,"29,4",15:30,27,"4,2","11,4",15:50,"10,3","1009,9",00,"1000,0",19
2018-03-29,8293X,XÀTIVA,VALENCIA,88,"18,9","0,0","12,1",06:10,"25,7",16:00,27,"2,5","9,2",00:30,"8,0","1001,4",09,"994,9",18
2018-03-30,8293X,XÀTIVA,VALENCIA,88,"15,8","0,0","11,0",23:59,"20,5",11:40,26,"5,8","15,8",11:10,"5,8","997,8",08,"993,8",15
2018-03-31,8293X,XÀTIVA,VALENCIA,88,"14,5","0,0","9,1",02:40,"19,9",15:00,25,"7,8","27,2",06:20,"10,5","1008,0",24,"995,3",00
2018-04-01,8293X,XÀTIVA,VALENCIA,88,"15,4","0,0","6,2",06:00,"24,7",15:00,07,"2,5","7,8",15:40,"10,5","1008,8",Varias,"1001,8",17
2018-04-02,8293X,XÀTIVA,VALENCIA,88,"14,9","0,0","9,9",23:59,"19,9",14:50,02,"2,2","6,7",17:30,"4,4","1003,4",00,"996,8",17
2018-04-03,8293X,XÀTIVA,VALENCIA,88,"17,2","0,0","7,8",03:50,"26,6",15:20,26,"2,8","10,6",11:50,"6,8","999,6",24,"996,0",Varias
2018-04-04,8293X,XÀTIVA,VALENCIA,88,"16,6","0,0","10,3",06:20,"22,8",15:20,27,"5,0","17,5",12:00,"8,5","1008,6",24,"999,6",00
2018-04-05,8293X,XÀTIVA,VALENCIA,88,"17,6","0,0","10,7",02:20,"24,6",13:50,09,"2,8","10,0",12:30,"10,9","1010,2",07,"1005,7",17
2018-04-06,8293X,XÀTIVA,VALENCIA,88,"15,8","0,0","11,3",00:20,"20,4",12:30,01,"2,5","8,9",14:20,"2,9","1007,0",00,"999,7",24
2018-04-07,8293X,XÀTIVA,VALENCIA,88,"13,2","6,8","10,8",23:00,"15,5",16:00,28,"1,7","11,4",18:20,"0,0","999,7",00,"994,7",17
2018-04-08,8293X,XÀTIVA,VALENCIA,88,"15,0","0,0","8,8",04:50,"21,3",15:50,27,"4,7","16,9",16:20,"10,0","998,5",23,"995,2",16
2018-04-09,8293X,XÀTIVA,VALENCIA,88,"15,2","0,0","9,7",05:40,"20,6",13:10,26,"4,4","14,2",16:20,"8,2","1001,3",22,"997,1",16
2018-04-10,8293X,XÀTIVA,VALENCIA,88,"14,2","2,2","9,0",23:59,"19,5",12:20,29,"3,3","17,5",21:20,"5,3","1000,3",00,"984,5",20
2018-04-11,8293X,XÀTIVA,VALENCIA,88,"11,0","0,0","8,4",02:20,"13,7",22:50,26,"7,2","19,4",16:00,"1,8","990,6",24,"984,5",03
2018-04-12,8293X,XÀTIVA,VALENCIA,88,"17,0","0,0","12,4",06:00,"21,6",15:50,25,"3,6","17,5",01:50,"7,1","994,5",11,"990,2",01
2018-04-13,8293X,XÀTIVA,VALENCIA,88,"16,0","0,0","10,4",05:40,"21,5",13:40,09,"2,5","7,2",14:50,"6,2","1002,7",24,"992,0",00
2018-04-14,8293X,XÀTIVA,VALENCIA,88,"14,8","0,0","9,6",23:40,"20,0",14:40,06,"3,9","10,8",12:50,"6,9","1007,9",21,"1002,0",02
2018-04-15,8293X,XÀTIVA,VALENCIA,88,"16,8","0,0","7,0",06:00,"26,7",15:30,28,"3,6","13,3",16:40,"11,1","1007,4",00,"1002,1",16
2018-04-16,8293X,XÀTIVA,VALENCIA,88,"17,8","0,0","12,3",23:59,"23,4",15:50,29,"4,7","20,0",03:10,"5,8","1010,9",24,"1002,4",02
2018-04-17,8293X,XÀTIVA,VALENCIA,88,"18,0","0,0","9,1",05:50,"26,9",14:00,03,"2,2","8,1",15:00,"11,8","1014,7",24,"1010,8",00
2018-04-18,8293X,XÀTIVA,VALENCIA,88,"18,4","0,0","10,0",06:00,"26,7",13:30,05,"3,6","10,6",15:00,"11,9","1014,8",Varias,"1012,6",15
2018-04-19,8293X,XÀTIVA,VALENCIA,88,"16,0","0,0","9,8",05:20,"22,3",14:50,34,"3,6","9,7",14:40,"11,0","1014,6",00,"1012,0",16
2018-04-20,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","11,6",23:20,"20,8",15:00,03,"3,3","9,4",15:20,"4,2","1013,0",00,"1010,3",18
2018-04-21,8293X,XÀTIVA,VALENCIA,88,"16,0","0,0","9,3",05:00,"22,8",14:20,34,"1,9","7,8",14:50,"5,6","1011,3",01,"1008,0",17
2018-04-22,8293X,XÀTIVA,VALENCIA,88,"18,3","0,0","11,7",06:00,"24,9",14:00,02,"3,1","10,6",14:10,"10,5","1009,1",00,"1005,4",16
2018-04-23,8293X,XÀTIVA,VALENCIA,88,"19,0","0,0","12,3",05:40,"25,7",13:30,06,"3,1","9,4",15:00,"10,1","1009,0",Varias,"1007,0",18
2018-04-24,8293X,XÀTIVA,VALENCIA,88,"18,4","0,0","12,7",01:00,"24,1",15:30,35,"3,3","7,8",15:20,"7,2","1009,1",09,"1006,2",16
2018-04-25,8293X,XÀTIVA,VALENCIA,88,"17,9","0,0","12,1",04:50,"23,7",14:00,07,"1,7","8,3",15:10,"2,0","1007,7",Varias,"1004,8",16
2018-04-26,8293X,XÀTIVA,VALENCIA,88,"19,3","0,0","13,5",05:50,"25,1",15:30,07,"3,3","9,4",12:30,"9,1","1007,6",08,"1004,0",18
2018-04-27,8293X,XÀTIVA,VALENCIA,88,"22,4","12,8","13,1",03:00,"31,6",13:10,23,"2,8","11,7",14:00,"7,7","1004,1",00,"998,3",13
2018-04-28,8293X,XÀTIVA,VALENCIA,88,"20,0","0,0","13,2",04:00,"26,7",15:20,34,"2,5","12,8",17:00,"10,1","1001,5",00,"994,8",16
2018-04-29,8293X,XÀTIVA,VALENCIA,88,"16,8","0,0","12,3",22:50,"21,2",13:20,24,"6,4","20,6",14:10,"11,5","1005,2",24,"995,4",02
2018-04-30,8293X,XÀTIVA,VALENCIA,88,"15,3","0,0","9,4",05:30,"21,2",14:30,28,"2,8","10,8",13:50,"6,2","1005,2",00,"1001,2",18
2018-05-01,8293X,XÀTIVA,VALENCIA,88,"13,9","0,0","6,6",05:30,"21,2",15:20,14,"2,8","8,3",18:00,"11,7","1004,5",24,"1000,7",Varias
2018-05-02,8293X,XÀTIVA,VALENCIA,88,"16,1","0,0","6,7",05:00,"25,5",14:00,27,"3,3","13,6",14:30,"11,3","1004,4",00,"1000,0",18
2018-05-03,8293X,XÀTIVA,VALENCIA,88,"20,3","0,0","13,2",04:50,"27,4",14:40,30,"3,1","14,2",11:30,"8,6","1002,0",23,"997,3",15
2018-05-04,8293X,XÀTIVA,VALENCIA,88,"16,6","0,0","9,3",05:00,"23,9",15:00,01,"1,9","7,8",14:50,"9,1","1005,2",23,"1000,9",04
2018-05-05,8293X,XÀTIVA,VALENCIA,88,"19,6","0,0","11,9",04:30,"27,2",13:10,07,"2,5","11,7",15:30,"9,1","1008,0",24,"1003,8",13
2018-05-06,8293X,XÀTIVA,VALENCIA,88,"18,9","0,0","11,5",05:00,"26,3",13:50,07,"3,6","10,0",13:10,"10,1","1007,7",00,"1004,7",15
2018-05-07,8293X,XÀTIVA,VALENCIA,88,"19,4","0,0","12,0",05:40,"26,9",14:00,36,"2,8","9,4",16:30,"12,8","1006,9",00,"1001,6",16
2018-05-08,8293X,XÀTIVA,VALENCIA,88,"20,4","1,4","12,6",04:50,"28,2",12:00,36,"3,6","13,9",12:40,"7,1","1003,2",00,"999,3",12
2018-05-09,8293X,XÀTIVA,VALENCIA,88,"22,2","6,0","13,6",05:20,"30,9",13:00,32,"2,5","16,9",14:30,"9,3","1000,8",00,"995,8",15
2018-05-10,8293X,XÀTIVA,VALENCIA,88,"20,8","0,0","14,9",23:59,"26,7",14:50,10,"2,2","9,4",15:40,"6,6","1008,0",24,"999,9",00
2018-05-11,8293X,XÀTIVA,VALENCIA,88,"22,2","0,0","14,3",Varias,"30,0",15:40,02,"2,2","9,4",20:50,"10,6","1008,8",07,"1002,8",18
2018-05-12,8293X,XÀTIVA,VALENCIA,88,"23,0","0,0","14,6",05:30,"31,3",15:20,28,"3,3","13,6",18:30,"10,6","1005,8",00,"998,3",17
2018-05-13,8293X,XÀTIVA,VALENCIA,88,"19,0","0,0","11,8",05:20,"26,2",15:10,25,"4,2","11,4",16:50,"13,4","1009,2",09,"1003,7",00
2018-05-14,8293X,XÀTIVA,VALENCIA,88,"18,6","0,0","10,9",05:30,"26,3",16:10,30,"2,2","8,3",13:10,"7,8","1008,0",00,"1003,0",17
2018-05-15,8293X,XÀTIVA,VALENCIA,88,"18,0","0,0","11,1",05:30,"25,0",14:40,05,"3,1","8,9",12:40,"13,0","1008,2",06,"1003,5",17
2018-05-16,8293X,XÀTIVA,VALENCIA,88,"18,8","0,0","11,0",05:00,"26,5",14:00,08,"3,1","12,2",15:10,"13,4","1006,7",08,"1003,8",Varias
2018-05-17,8293X,XÀTIVA,VALENCIA,88,"18,6","0,0","10,7",04:30,"26,6",15:00,13,"2,5","9,7",11:30,"13,4","1006,5",23,"1003,0",16
2018-05-18,8293X,XÀTIVA,VALENCIA,88,"19,8","0,0","12,6",05:30,"27,0",12:50,99,"3,6","10,8",Varias,"12,1","1006,9",22,"1004,3",13
2018-05-19,8293X,XÀTIVA,VALENCIA,88,"19,6","0,0","12,6",05:30,"26,5",13:50,07,"3,3","8,9",12:50,"12,8","1006,9",09,"1003,5",17
2018-05-20,8293X,XÀTIVA,VALENCIA,88,"19,2","0,0","11,4",04:50,"27,1",14:40,06,"3,1","8,9",16:20,"12,8","1006,1",00,"1000,9",16
2018-05-21,8293X,XÀTIVA,VALENCIA,88,"20,2","0,0","12,4",05:00,"28,0",13:30,07,"3,1","9,2",15:00,"12,4","1002,7",00,"999,0",15
2018-05-22,8293X,XÀTIVA,VALENCIA,88,"22,0","1,2","13,8",04:00,"30,3",13:50,35,"1,9","15,8",15:10,"9,6","1006,0",22,"1001,7",14
2018-05-23,8293X,XÀTIVA,VALENCIA,88,"22,4","0,0","14,0",05:20,"30,7",15:40,02,"2,8","8,6",13:40,"11,8","1007,4",23,"1003,4",16
2018-05-24,8293X,XÀTIVA,VALENCIA,88,"22,1","0,0","17,4",05:40,"26,8",14:20,01,"3,9","10,0",14:30,"5,4","1007,3",00,"1003,2",17
2018-05-25,8293X,XÀTIVA,VALENCIA,88,"20,4","0,2","15,9",04:00,"24,8",16:30,02,"2,5","9,4",11:10,"2,3","1003,6",00,"1000,4",18
2018-05-26,8293X,XÀTIVA,VALENCIA,88,"22,1","0,0","17,8",04:00,"26,4",13:30,33,"3,3","14,2",11:50,"6,0","1004,3",22,"1001,6",Varias
2018-05-27,8293X,XÀTIVA,VALENCIA,88,"22,2","0,0","15,6",05:20,"28,8",12:40,25,"2,2","18,9",15:30,"5,1","1003,5",23,"999,5",14
2018-05-28,8293X,XÀTIVA,VALENCIA,88,"22,0","0,0","15,1",05:00,"28,9",14:00,15,"2,8","10,6",14:40,"7,3","1004,2",22,"999,9",15
2018-05-29,8293X,XÀTIVA,VALENCIA,88,"21,9","0,0","16,9",Varias,"26,9",13:40,32,"3,3","11,4",17:40,"4,9","1004,1",07,"1000,2",17
2018-05-30,8293X,XÀTIVA,VALENCIA,88,"22,1","1,6","15,8",05:10,"28,4",14:00,03,"1,9","10,6",16:20,"8,6","1004,8",Varias,"1000,9",14
2018-05-31,8293X,XÀTIVA,VALENCIA,88,"22,4","0,0","14,3",04:20,"30,5",15:20,33,"2,8","7,8",13:20,"10,1","1008,4",24,"1004,4",17
2018-06-01,8293X,XÀTIVA,VALENCIA,88,"23,3","0,0","16,4",05:00,"30,2",15:50,34,"3,1","10,6",12:50,"10,1","1009,1",07,"1004,7",16
2018-06-02,8293X,XÀTIVA,VALENCIA,88,"20,6","57,4","16,0",05:00,"25,1",11:30,28,"1,9","8,3",13:00,"2,6","1007,5",00,"1004,6",24
2018-06-03,8293X,XÀTIVA,VALENCIA,88,"20,8","1,0","13,9",05:40,"27,6",18:00,25,"1,9","16,4",02:10,"7,0","1004,6",00,"1001,1",18
2018-06-04,8293X,XÀTIVA,VALENCIA,88,"23,4","0,8","15,6",05:00,"31,1",13:50,24,"3,6","10,3",13:10,"11,4","1003,7",00,"999,3",17
2018-06-05,8293X,XÀTIVA,VALENCIA,88,"21,6","0,0","16,4",05:30,"26,9",13:40,24,"2,8","9,7",13:40,"1,5","1002,6",09,"999,1",Varias
2018-06-06,8293X,XÀTIVA,VALENCIA,88,"20,3","11,8","14,6",23:50,"26,0",11:50,27,"3,1","11,4",20:10,"5,9","1005,7",Varias,"1000,4",02
2018-06-07,8293X,XÀTIVA,VALENCIA,88,"21,6","0,2","12,4",05:00,"30,9",16:10,35,"1,4","7,2",20:00,"10,7","1006,4",07,"1002,8",17
2018-06-08,8293X,XÀTIVA,VALENCIA,88,"24,3","0,0","17,1",05:00,"31,5",13:00,35,"1,9","8,9",14:20,"7,4","1004,9",00,"1000,6",17
2018-06-09,8293X,XÀTIVA,VALENCIA,88,"22,0","0,8","15,3",04:40,"28,6",14:20,02,"1,9","6,7",16:30,"6,3","1003,6",24,"998,9",17
2018-06-10,8293X,XÀTIVA,VALENCIA,88,"23,7","0,0","17,5",04:00,"29,9",16:00,28,"2,5","6,7",07:40,"8,7","1002,0",01,"997,8",Varias
2018-06-11,8293X,XÀTIVA,VALENCIA,88,"24,4","0,0","18,6",05:10,"30,3",17:10,26,"3,9","8,6",14:40,"9,5","1002,3",Varias,"999,3",17
2018-06-12,8293X,XÀTIVA,VALENCIA,88,"25,2","0,0","18,0",03:00,"32,3",14:20,02,"1,9","10,6",15:30,"10,8","1004,3",23,"1000,1",15
2018-06-13,8293X,XÀTIVA,VALENCIA,88,"25,1","0,0","17,1",05:00,"33,1",15:40,35,"2,5","10,0",15:40,"12,8","1004,8",08,"1000,5",17
2018-06-14,8293X,XÀTIVA,VALENCIA,88,"22,9","0,0","15,9",04:30,"29,9",14:00,06,"2,5","8,6",15:00,"13,8","1005,2",23,"1002,1",17
2018-06-15,8293X,XÀTIVA,VALENCIA,88,"24,0","0,0","15,2",04:50,"32,7",16:40,08,"2,2","7,5",14:00,"14,1","1004,9",23,"1000,9",17
2018-06-16,8293X,XÀTIVA,VALENCIA,88,"23,8","0,0","17,2",05:00,"30,5",15:30,99,"3,9","9,2",17:30,"13,0","1007,3",Varias,"1002,7",17
2018-06-17,8293X,XÀTIVA,VALENCIA,88,"25,9","0,0","17,7",05:00,"34,1",15:20,99,"3,6","9,2",17:30,"13,8","1010,6",22,"1006,3",16
2018-06-18,8293X,XÀTIVA,VALENCIA,88,"25,3","0,0","17,6",05:00,"33,0",14:40,01,"2,8","8,1",16:00,"14,2","1010,6",Varias,"1007,4",17
2018-06-19,8293X,XÀTIVA,VALENCIA,88,"24,6","0,0","16,8",04:20,"32,4",15:30,03,"3,1","9,2",14:50,"14,2","1011,8",08,"1007,2",17
2018-06-20,8293X,XÀTIVA,VALENCIA,88,"25,3","0,0","17,5",05:00,"33,1",13:30,03,"3,1","9,4",14:00,"14,2","1009,4",00,"1005,9",17
2018-06-21,8293X,XÀTIVA,VALENCIA,88,"25,8","0,0","17,2",04:50,"34,5",16:20,06,"2,8","7,8",16:20,"14,0","1008,6",00,"1005,1",17
2018-06-22,8293X,XÀTIVA,VALENCIA,88,"27,5","0,0","18,0",04:50,"37,0",16:40,08,"3,1","11,9",15:40,"14,1","1007,2",00,"1003,1",18
2018-06-23,8293X,XÀTIVA,VALENCIA,88,"27,4","0,0","19,5",05:20,"35,4",15:50,04,"3,6","12,8",13:40,"13,7","1007,9",08,"1003,8",16
2018-06-24,8293X,XÀTIVA,VALENCIA,88,"26,6","0,0","20,2",05:20,"32,9",12:30,02,"3,3","11,9",13:30,"11,8","1007,5",01,"1003,4",16
2018-06-25,8293X,XÀTIVA,VALENCIA,88,"27,6","0,0","20,2",05:10,"35,1",14:00,34,"3,6","10,0",18:20,"13,1","1006,9",Varias,"1002,3",16
2018-06-26,8293X,XÀTIVA,VALENCIA,88,"27,8","0,0","21,5",04:50,"34,2",16:00,34,"3,3","10,6",16:20,"10,5","1007,4",Varias,"1003,8",16
2018-06-27,8293X,XÀTIVA,VALENCIA,88,"28,4","0,0","19,6",05:00,"37,1",15:40,35,"3,9","10,0",18:00,"13,0","1007,1",Varias,"1000,2",17
2018-06-28,8293X,XÀTIVA,VALENCIA,88,"27,0","0,0","19,8",04:30,"34,1",13:30,35,"3,3","10,8",16:40,"9,7","1003,4",00,"997,2",14
2018-06-29,8293X,XÀTIVA,VALENCIA,88,"26,4","0,0","21,9",,"31,0",14:40,03,"3,3","9,7",13:20,"11,7","1000,7",00,"997,6",Varias
2018-06-30,8293X,XÀTIVA,VALENCIA,88,"25,8","0,0","20,3",04:50,"31,4",14:50,01,"3,6","10,3",13:00,"11,1","1000,3",00,"996,8",17
2018-07-01,8293X,XÀTIVA,VALENCIA,88,"27,6","0,0","19,9",05:00,"35,2",13:00,28,"3,1","17,5",19:20,"12,3","1000,2",21,"996,0",18
2018-07-02,8293X,XÀTIVA,VALENCIA,88,"28,8","0,0","19,1",05:10,"38,4",15:00,07,"3,3","10,0",15:20,"14,2","1003,8",Varias,"999,7",01
2018-07-03,8293X,XÀTIVA,VALENCIA,88,"27,2","0,0","20,5",05:10,"34,0",12:40,35,"4,2","11,1",14:20,"14,0","1005,1",08,"1002,0",17
2018-07-04,8293X,XÀTIVA,VALENCIA,88,"29,4","0,0","22,0",06:00,"36,8",15:00,35,"3,1","8,6",15:40,"12,2","1005,1",24,"999,9",17
2018-07-05,8293X,XÀTIVA,VALENCIA,88,"27,9","0,0","21,5",03:40,"34,3",14:10,03,"3,6","11,1",14:40,"13,9","1008,9",24,"1004,8",16
2018-07-06,8293X,XÀTIVA,VALENCIA,88,"27,0","0,0","20,8",05:40,"33,1",17:10,02,"3,3","9,2",15:20,"13,2","1010,0",08,"1006,1",18
2018-07-07,8293X,XÀTIVA,VALENCIA,88,"27,0","0,0","21,7",05:00,"32,4",13:20,03,"2,5","7,5",12:40,"11,7","1009,5",00,"1005,4",18
